CrashID,RdCharacte,RdClass,RdConditio,RdConfig,RdDefects,RdFeature,RdSurface,Region,RuralUrban,SpeedLimit,TraffCntrl,Weather,Workzone,Latitude,LightCond,Locality,Longitude
102071385,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Rural,30 - 35  MPH,No Control Present,Clear,No,35.58893,Daylight,Mixed (30% To 70% Developed),-77.59163
102071565,Straight - Level,State Secondary Route,Dry,"One-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Rural,50 - 55  MPH,No Control Present,Clear,No,35.825718,Daylight,Rural (<30% Developed),-77.856865
102071849,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Piedmont,Rural,50 - 55  MPH,"Double Yellow Line, No Passing Zone",Clear,No,35.659843,Dark - Roadway Not Lighted,Rural (<30% Developed),-80.80211
102072057,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,T-Intersection,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,36.02818,Daylight,Urban (>70% Developed),-78.91515
102072064,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Concrete,Piedmont,Urban,20 - 25  MPH,No Control Present,Clear,No,35.209763,Dark - Lighted Roadway,Urban (>70% Developed),-80.874054
102072381,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Rural,20 - 25  MPH,No Control Present,Clear,No,36.25345,Daylight,Mixed (30% To 70% Developed),-75.78425
102072545,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Rural,30 - 35  MPH,"Double Yellow Line, No Passing Zone",Clear,No,35.407093,Dark - Roadway Not Lighted,Mixed (30% To 70% Developed),-76.33018
102072661,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Clear,No,34.727337,Daylight,Urban (>70% Developed),-76.769615
102072678,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Grooved Concrete,Coastal,Rural,20 - 25  MPH,Stop Sign,Clear,No,36.12929,Dark - Roadway Not Lighted,Urban (>70% Developed),-75.74027
102072758,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Coastal,Urban,40 - 45  MPH,Stop And Go Signal,Clear,No,35.721245,Daylight,Urban (>70% Developed),-77.91585
102072782,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Coastal,Rural,30 - 35  MPH,"Double Yellow Line, No Passing Zone",Clear,No,35.351765,Daylight,Urban (>70% Developed),-75.503296
102073478,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Coarse Asphalt,Coastal,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.724144,Daylight,Urban (>70% Developed),-77.91144
102073521,Straight - Level,US Route,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,Coastal,Urban,40 - 45  MPH,No Control Present,Clear,No,34.736496,Daylight,Urban (>70% Developed),-76.80008
102073610,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Concrete,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.78253,Daylight,Urban (>70% Developed),-78.62061
102073648,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Mountains,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,36.216473,Daylight,Urban (>70% Developed),-81.674736
102073729,Straight - Grade,Local Street,Dry,"Two-Way, Divided, Positive Median Barrier",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,Stop Sign,Cloudy,No,35.7105,Daylight,Urban (>70% Developed),-81.29479
102074022,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Rural,50 - 55  MPH,No Control Present,Clear,No,34.698425,Daylight,Rural (<30% Developed),-77.23439
102074091,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Rural,30 - 35  MPH,Stop And Go Signal,Clear,No,35.8231,Dark - Lighted Roadway,Urban (>70% Developed),-79.8212
102074180,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.18354,Daylight,Urban (>70% Developed),-80.83979
102074804,Curve - Hillcrest,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Rural,40 - 45  MPH,"Double Yellow Line, No Passing Zone",Clear,No,36.03295,Daylight,Rural (<30% Developed),-79.05684
102075096,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Urban,20 - 25  MPH,Stop And Go Signal,Clear,No,35.044807,Daylight,Urban (>70% Developed),-78.95712
102075128,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.773453,Daylight,Urban (>70% Developed),-78.73626
102075262,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.80053,Daylight,Urban (>70% Developed),-78.61585
102075453,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Rural,40 - 45  MPH,No Control Present,Clear,No,36.323803,Daylight,Mixed (30% To 70% Developed),-75.8167
102075559,Straight - Bottom,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.745693,Dark - Lighted Roadway,Urban (>70% Developed),-81.29968
102076120,Straight - Hillcrest,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Coarse Asphalt,Piedmont,Urban,40 - 45  MPH,Stop Sign,Clear,No,35.160316,Daylight,Urban (>70% Developed),-79.4112
102076302,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.341797,Daylight,Urban (>70% Developed),-80.75442
102076471,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Urban,40 - 45  MPH,No Control Present,Clear,No,34.26139,Daylight,Urban (>70% Developed),-77.830086
102076621,Curve - Grade,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Smooth Asphalt,Piedmont,Rural,5 - 15 MPH,No Control Present,Cloudy,No,36.130672,Daylight,Urban (>70% Developed),-79.93471
102076806,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.085304,Daylight,Urban (>70% Developed),-80.69663
102076814,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,Alley Intersection,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,No Control Present,Clear,No,36.011574,Daylight,Urban (>70% Developed),-78.88596
102077049,Straight - Level,Public Vehicular Area,Dry,"One-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,Unknown,No Control Present,Clear,No,36.091724,Daylight,Urban (>70% Developed),-79.390274
102077068,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,Related To Intersection,Smooth Asphalt,Coastal,Rural,40 - 45  MPH,Stop And Go Signal,Clear,No,33.899136,Daylight,Urban (>70% Developed),-78.55212
102077202,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",Obstruction In Roadway,"Driveway, Public",Smooth Asphalt,Piedmont,Urban,5 - 15 MPH,No Control Present,Clear,No,36.049355,Daylight,Urban (>70% Developed),-78.905075
102077823,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Smooth Asphalt,Coastal,Urban,40 - 45  MPH,No Control Present,Cloudy,No,35.71947,Daylight,Urban (>70% Developed),-77.94845
102078050,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Rural,50 - 55  MPH,"Double Yellow Line, No Passing Zone",Clear,No,35.56556,Daylight,Rural (<30% Developed),-76.98483
102078454,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,Stop And Go Signal,Clear,No,35.410664,Daylight,Urban (>70% Developed),-80.842896
102078556,Straight - Level,Local Street,Dry,"One-Way, Not Divided",None,Four-Way Intersection,Coarse Asphalt,Coastal,Urban,30 - 35  MPH,Stop Sign,Cloudy,No,35.94466,Dark - Lighted Roadway,Urban (>70% Developed),-77.804115
102078557,Straight - Level,Local Street,Wet,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Urban,30 - 35  MPH,Stop Sign,Cloudy,No,35.04646,Daylight,Urban (>70% Developed),-78.92196
102078748,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Cloudy,No,35.66177,Daylight,Urban (>70% Developed),-80.47948
102079127,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,No Control Present,Cloudy,No,36.516785,Daylight,Urban (>70% Developed),-79.74948
102079223,Straight - Level,NC Route,Dry,"Two-Way, Divided, Positive Median Barrier",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,No Control Present,Clear,No,35.95124,Dawn,Mixed (30% To 70% Developed),-78.88977
102079240,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Concrete,Piedmont,Urban,Unknown,Stop And Go Signal,Clear,No,35.22564,Dark - Lighted Roadway,Urban (>70% Developed),-80.845406
102079468,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Rural,50 - 55  MPH,No Control Present,Clear,No,34.30819,Daylight,Urban (>70% Developed),-77.921936
102079655,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Rural,Unknown,No Control Present,Clear,No,35.68537,Daylight,Urban (>70% Developed),-80.53172
102079755,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Coastal,Urban,30 - 35  MPH,Stop Sign,Clear,No,33.908768,Daylight,Urban (>70% Developed),-78.08996
102079771,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.93042,Daylight,Urban (>70% Developed),-80.029465
102079798,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Cloudy,No,35.953472,Daylight,Urban (>70% Developed),-77.79304
102079862,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.24764,Dark - Lighted Roadway,Urban (>70% Developed),-80.84343
102079966,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.269833,Daylight,Urban (>70% Developed),-81.21446
102080240,Straight - Hillcrest,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Clear,No,34.724514,Daylight,Urban (>70% Developed),-76.736786
102080247,Straight - Level,US Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Urban,Unknown,No Control Present,Clear,No,35.99272,Daylight,Urban (>70% Developed),-75.6485
102080259,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Coastal,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.93797,Daylight,Urban (>70% Developed),-77.784065
102080984,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.421352,Daylight,Urban (>70% Developed),-80.59071
102081092,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Coastal,Urban,30 - 35  MPH,Stop And Go Signal,Cloudy,No,34.777287,Daylight,Urban (>70% Developed),-77.42695
102081155,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Smooth Asphalt,Coastal,Rural,40 - 45  MPH,No Control Present,Clear,No,34.675964,Daylight,Urban (>70% Developed),-76.96725
102081367,Straight - Grade,Local Street,Dry,"One-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.993084,Daylight,Urban (>70% Developed),-78.89903
102081510,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.780296,Daylight,Urban (>70% Developed),-78.687256
102081749,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Coastal,Rural,5 - 15 MPH,Stop Sign,Clear,No,36.301872,Daylight,Mixed (30% To 70% Developed),-75.80454
102082107,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.43917,Dawn,Urban (>70% Developed),-80.613655
102082433,Straight - Hillcrest,Local Street,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Coarse Asphalt,Coastal,Rural,20 - 25  MPH,No Control Present,Clear,No,34.670452,Daylight,Urban (>70% Developed),-76.99141
102082638,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Smooth Asphalt,Coastal,Rural,Unknown,No Control Present,Clear,No,35.575123,Daylight,Urban (>70% Developed),-75.466324
102082694,Straight - Level,NC Route,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Coarse Asphalt,Coastal,Rural,50 - 55  MPH,No Control Present,Clear,No,35.234917,Dark - Roadway Not Lighted,Rural (<30% Developed),-79.01972
102082741,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,No Control Present,Clear,No,35.29146,Daylight,Urban (>70% Developed),-80.79704
102082967,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Coastal,Urban,20 - 25  MPH,Stop Sign,Clear,No,33.909832,Daylight,Urban (>70% Developed),-78.095474
102083369,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,Coastal,Urban,20 - 25  MPH,No Control Present,Clear,No,35.031147,Daylight,Urban (>70% Developed),-78.894226
102083414,Straight - Level,US Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Piedmont,Rural,30 - 35  MPH,No Control Present,Clear,No,35.820137,Daylight,Rural (<30% Developed),-78.26784
102083569,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Rural,50 - 55  MPH,"Double Yellow Line, No Passing Zone",Cloudy,No,35.514244,Daylight,Rural (<30% Developed),-78.76612
102083732,Straight - Level,Public Vehicular Area,Wet,"Two-Way, Not Divided",None,"Driveway, Public",Smooth Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Cloudy,No,34.61778,Dusk,Urban (>70% Developed),-79.01531
102083807,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Rural,30 - 35  MPH,No Control Present,Clear,No,35.848537,Daylight,Rural (<30% Developed),-78.39352
102084366,Straight - Level,US Route,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Smooth Asphalt,Piedmont,Rural,30 - 35  MPH,No Control Present,Clear,No,35.812477,Daylight,Urban (>70% Developed),-79.80349
102084614,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Coastal,Rural,50 - 55  MPH,Stop And Go Signal,Cloudy,No,33.91651,Daylight,Mixed (30% To 70% Developed),-78.49203
102085178,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.893578,Daylight,Urban (>70% Developed),-78.62411
102085660,Straight - Level,Local Street,Wet,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,Stop Sign,Rain,No,35.905197,Daylight,Urban (>70% Developed),-79.05511
102085879,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Cloudy,No,35.73852,Daylight,Urban (>70% Developed),-81.33565
102086149,Straight - Level,NC Route,Dry,"Two-Way, Divided, Unprotected Median",None,Y-Intersection,Coarse Asphalt,Coastal,Rural,40 - 45  MPH,Stop Sign,Clear,No,34.75918,Dark - Lighted Roadway,Mixed (30% To 70% Developed),-79.33976
102086247,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Coarse Asphalt,Coastal,Urban,30 - 35  MPH,Stop Sign,Clear,No,36.029617,Daylight,Urban (>70% Developed),-75.6667
102086693,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.96425,Daylight,Urban (>70% Developed),-79.99407
102086702,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.40713,Daylight,Urban (>70% Developed),-80.862816
102086714,Straight - Level,Local Street,Wet,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Rain,No,34.24956,Dark - Roadway Not Lighted,Urban (>70% Developed),-77.88272
102087447,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Coarse Asphalt,Piedmont,Urban,20 - 25  MPH,Stop Sign,Clear,No,35.66205,Daylight,Urban (>70% Developed),-78.84054
102087482,Straight - Grade,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Piedmont,Urban,5 - 15 MPH,No Control Present,Clear,No,35.754364,Daylight,Urban (>70% Developed),-78.61443
102087570,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.764915,Dark - Unknown Lighting,Urban (>70% Developed),-80.896095
102087668,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Clear,No,35.269585,Daylight,Urban (>70% Developed),-77.58086
102088076,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.77861,Daylight,Urban (>70% Developed),-78.6146
102088088,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Rural,40 - 45  MPH,"Double Yellow Line, No Passing Zone",Clear,No,35.91785,Daylight,Rural (<30% Developed),-78.63391
102088383,Straight - Level,Local Street,Dry,"One-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Clear,No,35.022194,Dark - Lighted Roadway,Urban (>70% Developed),-78.90106
